veri,satir,etiket,kat,olcum,sifreleme_s,fovea_ciphertext,fovea_slot,fovea_yukleme_bayt,piroi_ciphertext,piroi_yukleme_MB,piroi_roi_piksel,fovea_sunucu_s,fovea_indirme_bayt
akciğer grafisi (COVID-QU-Ex),33037,2,3,paket,0.009976499946787953,1,8192,856213,3,2.567214,18624,,
akciğer grafisi (COVID-QU-Ex),33042,2,3,paket,0.010143400053493679,1,8192,855277,2,1.711476,13389,,
akciğer grafisi (COVID-QU-Ex),33048,2,2,paket,0.010194099973887205,1,8192,855605,3,2.567214,17855,,
akciğer grafisi (COVID-QU-Ex),33062,2,1,paket,0.010141199920326471,1,8192,855339,3,2.567214,21376,,
akciğer grafisi (COVID-QU-Ex),33063,2,1,paket,0.01022759999614209,1,8192,855945,3,2.567214,16567,,
akciğer grafisi (COVID-QU-Ex),33066,2,3,paket,0.010028399992734194,1,8192,855358,2,1.711476,14440,,
akciğer grafisi (COVID-QU-Ex),33077,2,2,paket,0.01136819995008409,1,8192,856053,2,1.711476,14715,,
akciğer grafisi (COVID-QU-Ex),33097,2,1,paket,0.01001410000026226,1,8192,854684,3,2.567214,21045,,
akciğer grafisi (COVID-QU-Ex),33109,2,1,paket,0.009962599957361817,1,8192,855484,2,1.711476,12848,,
akciğer grafisi (COVID-QU-Ex),33128,2,0,paket,0.010485999984666705,1,8192,855244,3,2.567214,20433,,
akciğer grafisi (COVID-QU-Ex),33140,2,4,paket,0.009945099940523505,1,8192,855979,2,1.711476,16059,,
akciğer grafisi (COVID-QU-Ex),33158,2,4,paket,0.010540400049649179,1,8192,855909,2,1.711476,16029,,
akciğer grafisi (COVID-QU-Ex),33161,2,4,paket,0.0100316999014467,1,8192,855357,2,1.711476,14000,,
akciğer grafisi (COVID-QU-Ex),33172,2,1,paket,0.010456599993631244,1,8192,855954,2,1.711476,13241,,
akciğer grafisi (COVID-QU-Ex),33190,2,2,paket,0.009920299984514713,1,8192,856135,3,2.567214,17374,,
akciğer grafisi (COVID-QU-Ex),33197,2,4,paket,0.009865600033663213,1,8192,856126,3,2.567214,22237,,
akciğer grafisi (COVID-QU-Ex),33205,2,1,paket,0.009901899960823357,1,8192,855324,2,1.711476,15674,,
akciğer grafisi (COVID-QU-Ex),33206,2,3,paket,0.010376799968071282,1,8192,856206,3,2.567214,21344,,
akciğer grafisi (COVID-QU-Ex),33212,2,1,paket,0.010121900006197393,1,8192,856076,2,1.711476,12275,,
akciğer grafisi (COVID-QU-Ex),33219,2,0,paket,0.010271199978888035,1,8192,855394,2,1.711476,15146,,
akciğer grafisi (COVID-QU-Ex),33226,2,1,paket,0.009890099987387657,1,8192,856119,2,1.711476,15844,,
akciğer grafisi (COVID-QU-Ex),33233,2,3,paket,0.01039039995521307,1,8192,856065,3,2.567214,20318,,
akciğer grafisi (COVID-QU-Ex),33236,2,2,paket,0.010017399908974767,1,8192,855565,3,2.567214,18503,,
akciğer grafisi (COVID-QU-Ex),33237,2,1,paket,0.01006760005839169,1,8192,855574,2,1.711476,11024,,
akciğer grafisi (COVID-QU-Ex),33251,2,0,paket,0.010001100017689168,1,8192,855338,2,1.711476,15372,,
akciğer grafisi (COVID-QU-Ex),33294,2,0,paket,0.009879000019282103,1,8192,856031,2,1.711476,14891,,
akciğer grafisi (COVID-QU-Ex),33297,2,1,paket,0.010144400061108172,1,8192,856039,3,2.567214,20453,,
akciğer grafisi (COVID-QU-Ex),33306,2,3,paket,0.01059349998831749,1,8192,855993,3,2.567214,21637,,
akciğer grafisi (COVID-QU-Ex),33308,2,2,paket,0.010069399955682456,1,8192,856157,3,2.567214,18114,,
akciğer grafisi (COVID-QU-Ex),33314,2,3,paket,0.011517300037667155,1,8192,855212,3,2.567214,21384,,
akciğer grafisi (COVID-QU-Ex),33331,2,2,paket,0.01006320002488792,1,8192,855914,2,1.711476,12579,,
akciğer grafisi (COVID-QU-Ex),33339,2,0,paket,0.009875799994915724,1,8192,855270,1,0.855738,7161,,
akciğer grafisi (COVID-QU-Ex),33350,2,0,paket,0.013815499958582222,1,8192,855157,3,2.567214,17114,,
akciğer grafisi (COVID-QU-Ex),33351,2,1,paket,0.01025859999936074,1,8192,855873,3,2.567214,20498,,
akciğer grafisi (COVID-QU-Ex),33354,2,2,paket,0.009893099893815815,1,8192,855821,2,1.711476,14937,,
akciğer grafisi (COVID-QU-Ex),33355,2,3,paket,0.009932099957950413,1,8192,855864,3,2.567214,23902,,
akciğer grafisi (COVID-QU-Ex),33365,2,1,paket,0.010692399926483631,1,8192,856103,2,1.711476,12073,,
akciğer grafisi (COVID-QU-Ex),33367,2,4,paket,0.010967499925754964,1,8192,855271,1,0.855738,6741,,
akciğer grafisi (COVID-QU-Ex),33391,2,0,paket,0.010220499942079186,1,8192,855886,2,1.711476,14584,,
akciğer grafisi (COVID-QU-Ex),33401,2,1,paket,0.010664900066331029,1,8192,855282,2,1.711476,16374,,
akciğer grafisi (COVID-QU-Ex),33414,2,1,paket,0.01002599997445941,1,8192,855977,3,2.567214,24143,,
akciğer grafisi (COVID-QU-Ex),33431,2,0,paket,0.010281600058078766,1,8192,855951,3,2.567214,21015,,
akciğer grafisi (COVID-QU-Ex),33439,2,1,paket,0.009897799929603934,1,8192,855626,3,2.567214,17797,,
akciğer grafisi (COVID-QU-Ex),33440,2,4,paket,0.010231000022031367,1,8192,855277,3,2.567214,19446,,
akciğer grafisi (COVID-QU-Ex),33450,2,4,paket,0.010640099993906915,1,8192,855371,2,1.711476,12309,,
akciğer grafisi (COVID-QU-Ex),33455,2,2,paket,0.010212499997578561,1,8192,856129,3,2.567214,22227,,
akciğer grafisi (COVID-QU-Ex),33495,2,0,paket,0.010839099995791912,1,8192,855914,3,2.567214,17184,,
akciğer grafisi (COVID-QU-Ex),33509,2,2,paket,0.010069500072859228,1,8192,854825,3,2.567214,16845,,
akciğer grafisi (COVID-QU-Ex),33523,2,3,paket,0.010624899994581938,1,8192,855942,1,0.855738,5696,,
akciğer grafisi (COVID-QU-Ex),33534,2,1,paket,0.011017699958756566,1,8192,856107,2,1.711476,13997,,
akciğer grafisi (COVID-QU-Ex),33539,2,1,paket,0.009896599920466542,1,8192,855461,3,2.567214,22240,,
akciğer grafisi (COVID-QU-Ex),33545,2,2,paket,0.014415699988603592,1,8192,855331,3,2.567214,19960,,
akciğer grafisi (COVID-QU-Ex),33547,2,0,paket,0.010109200025908649,1,8192,856039,2,1.711476,14718,,
akciğer grafisi (COVID-QU-Ex),33560,2,4,paket,0.009874599985778332,1,8192,856089,4,3.422952,25454,,
akciğer grafisi (COVID-QU-Ex),33569,2,2,paket,0.009928700048476458,1,8192,856071,2,1.711476,12885,,
akciğer grafisi (COVID-QU-Ex),33570,2,3,paket,0.00986470002681017,1,8192,855945,2,1.711476,9555,,
akciğer grafisi (COVID-QU-Ex),33579,2,4,paket,0.00994139991234988,1,8192,856208,3,2.567214,20740,,
akciğer grafisi (COVID-QU-Ex),33582,2,2,paket,0.009993100073188543,1,8192,855269,3,2.567214,20473,,
akciğer grafisi (COVID-QU-Ex),33584,2,0,paket,0.010019300039857626,1,8192,856083,2,1.711476,9712,,
akciğer grafisi (COVID-QU-Ex),33636,2,2,paket,0.010509400046430528,1,8192,855965,2,1.711476,12574,,
akciğer grafisi (COVID-QU-Ex),33639,2,1,paket,0.01016090007033199,1,8192,855506,3,2.567214,19068,,
akciğer grafisi (COVID-QU-Ex),33653,2,4,paket,0.010042699985206127,1,8192,856134,2,1.711476,15468,,
akciğer grafisi (COVID-QU-Ex),33657,2,4,paket,0.010049600037746131,1,8192,856203,2,1.711476,12688,,
akciğer grafisi (COVID-QU-Ex),33660,2,4,paket,0.010257899994030595,1,8192,855276,2,1.711476,12702,,
akciğer grafisi (COVID-QU-Ex),33679,2,0,paket,0.016849400009959936,1,8192,856175,2,1.711476,9443,,
akciğer grafisi (COVID-QU-Ex),33694,2,2,paket,0.010083299945108593,1,8192,856170,3,2.567214,16598,,
akciğer grafisi (COVID-QU-Ex),33698,2,1,paket,0.01057290006428957,1,8192,856033,2,1.711476,11892,,
akciğer grafisi (COVID-QU-Ex),33700,2,0,paket,0.010061699897050858,1,8192,855578,3,2.567214,18671,,
akciğer grafisi (COVID-QU-Ex),33743,2,0,paket,0.00999779999256134,1,8192,855598,2,1.711476,14268,,
akciğer grafisi (COVID-QU-Ex),33756,2,1,paket,0.01004830002784729,1,8192,855531,3,2.567214,20220,,
akciğer grafisi (COVID-QU-Ex),33782,2,0,paket,0.009949499974027276,1,8192,855282,2,1.711476,13183,,
akciğer grafisi (COVID-QU-Ex),33790,2,4,paket,0.009992899955250323,1,8192,855061,2,1.711476,9245,,
akciğer grafisi (COVID-QU-Ex),33798,2,2,paket,0.010037300060503185,1,8192,856123,2,1.711476,10634,,
akciğer grafisi (COVID-QU-Ex),33805,2,3,paket,0.010997400037012994,1,8192,855865,2,1.711476,14335,,
akciğer grafisi (COVID-QU-Ex),33826,2,4,paket,0.010061300010420382,1,8192,855940,2,1.711476,13554,,
akciğer grafisi (COVID-QU-Ex),33831,2,4,paket,0.010020500048995018,1,8192,855752,3,2.567214,22517,,
akciğer grafisi (COVID-QU-Ex),33846,2,0,paket,0.01010030007455498,1,8192,856099,3,2.567214,17569,,
akciğer grafisi (COVID-QU-Ex),33857,2,4,paket,0.010019600042141974,1,8192,855278,3,2.567214,17175,,
akciğer grafisi (COVID-QU-Ex),33878,2,2,paket,0.009954600012861192,1,8192,855912,2,1.711476,15205,,
akciğer grafisi (COVID-QU-Ex),33886,2,1,paket,0.009879000019282103,1,8192,856102,2,1.711476,12189,,
akciğer grafisi (COVID-QU-Ex),33914,2,0,paket,0.009927699924446642,1,8192,855937,3,2.567214,17609,,
akciğer grafisi (COVID-QU-Ex),33918,2,0,paket,0.012020299909636378,1,8192,855177,2,1.711476,10634,,
akciğer grafisi (COVID-QU-Ex),237,0,3,yan_kanal,0.009990499936975539,1,8192,855338,2,1.711476,11166,1.338775800075382,1380173.0
akciğer grafisi (COVID-QU-Ex),459,0,2,yan_kanal,0.010113300057128072,1,8192,855633,2,1.711476,12134,1.3302284999517724,1379236.0
akciğer grafisi (COVID-QU-Ex),471,0,1,yan_kanal,0.010061599896289408,1,8192,855897,2,1.711476,12522,1.3312954999273643,1378811.0
akciğer grafisi (COVID-QU-Ex),651,0,3,yan_kanal,0.01015490002464503,1,8192,856029,3,2.567214,18555,1.3356393999420106,1379062.0
akciğer grafisi (COVID-QU-Ex),657,0,0,yan_kanal,0.010037600062787533,1,8192,855458,2,1.711476,14699,1.3362584999995306,1377313.0
akciğer grafisi (COVID-QU-Ex),677,0,3,yan_kanal,0.010083700064569712,1,8192,855190,2,1.711476,16343,1.357925400021486,1379462.0
akciğer grafisi (COVID-QU-Ex),910,0,1,yan_kanal,0.010309900040738285,1,8192,856010,2,1.711476,13293,1.3772256000665948,1380949.0
akciğer grafisi (COVID-QU-Ex),1085,0,2,yan_kanal,0.010116799967363477,1,8192,856044,2,1.711476,14731,1.3565157999983057,1377320.0
akciğer grafisi (COVID-QU-Ex),1140,0,2,yan_kanal,0.00994449993595481,1,8192,855264,2,1.711476,12359,1.328055299934931,1380317.0
akciğer grafisi (COVID-QU-Ex),1150,0,2,yan_kanal,0.010135100106708705,1,8192,855386,2,1.711476,12035,1.3295790000120178,1380017.0
akciğer grafisi (COVID-QU-Ex),1186,0,4,yan_kanal,0.010852299979887903,1,8192,855903,2,1.711476,10058,1.3379040999570861,1379735.0
akciğer grafisi (COVID-QU-Ex),1198,0,1,yan_kanal,0.010262200026772916,1,8192,856106,2,1.711476,12180,1.3303937000455335,1376774.0
akciğer grafisi (COVID-QU-Ex),1240,0,2,yan_kanal,0.009946800069883466,1,8192,855999,2,1.711476,15085,1.3315352000063285,1380260.0
akciğer grafisi (COVID-QU-Ex),1271,0,1,yan_kanal,0.009982699993997812,1,8192,855261,2,1.711476,12315,1.3606020000297576,1379745.0
akciğer grafisi (COVID-QU-Ex),1273,0,2,yan_kanal,0.010854200110770762,1,8192,856108,2,1.711476,15166,1.4029261999530718,1379590.0
akciğer grafisi (COVID-QU-Ex),1290,0,1,yan_kanal,0.011118500027805567,1,8192,855206,3,2.567214,18104,1.343957900069654,1378652.0
akciğer grafisi (COVID-QU-Ex),1344,0,2,yan_kanal,0.010137500008568168,1,8192,855882,3,2.567214,17092,1.3317038000095636,1378914.0
akciğer grafisi (COVID-QU-Ex),1775,0,3,yan_kanal,0.010329399956390262,1,8192,856023,2,1.711476,9128,1.3265977000119165,1380990.0
akciğer grafisi (COVID-QU-Ex),1888,0,1,yan_kanal,0.00996059994213283,1,8192,855868,2,1.711476,14441,1.3440926999319345,1377660.0
akciğer grafisi (COVID-QU-Ex),2048,0,0,yan_kanal,0.010138000012375414,1,8192,856098,3,2.567214,21025,1.3601864000083879,1378310.0
akciğer grafisi (COVID-QU-Ex),2161,0,4,yan_kanal,0.010003500035963953,1,8192,855658,2,1.711476,9628,1.3598128999583423,1379677.0
akciğer grafisi (COVID-QU-Ex),2218,0,2,yan_kanal,0.010163299972191453,1,8192,856058,3,2.567214,19870,1.3379104000050575,1379476.0
akciğer grafisi (COVID-QU-Ex),2220,0,0,yan_kanal,0.010061799897812307,1,8192,856099,2,1.711476,13258,1.3310450999997556,1379242.0
akciğer grafisi (COVID-QU-Ex),2339,0,0,yan_kanal,0.010364399990066886,1,8192,856122,2,1.711476,12890,1.3781288000755012,1379302.0
akciğer grafisi (COVID-QU-Ex),2380,0,4,yan_kanal,0.010314399958588183,1,8192,855636,2,1.711476,13629,1.347188499988988,1379331.0
akciğer grafisi (COVID-QU-Ex),2421,1,3,yan_kanal,0.010106600006110966,1,8192,854427,2,1.711476,9297,1.3272959000896662,1379702.0
akciğer grafisi (COVID-QU-Ex),2527,1,4,yan_kanal,0.010107100009918213,1,8192,855736,2,1.711476,15410,1.3251396999694407,1379384.0
akciğer grafisi (COVID-QU-Ex),2551,1,4,yan_kanal,0.010148499975912273,1,8192,855214,2,1.711476,12669,1.3332566999597475,1378781.0
akciğer grafisi (COVID-QU-Ex),2631,1,3,yan_kanal,0.010129400063306093,1,8192,855976,2,1.711476,10095,1.3328791999956593,1379247.0
akciğer grafisi (COVID-QU-Ex),2728,1,1,yan_kanal,0.010247700032778084,1,8192,855597,3,2.567214,16880,1.3387793999863788,1377860.0
akciğer grafisi (COVID-QU-Ex),2868,1,4,yan_kanal,0.010218200040981174,1,8192,855268,2,1.711476,15296,1.3381143000442535,1380706.0
akciğer grafisi (COVID-QU-Ex),3061,1,4,yan_kanal,0.010126299923285842,1,8192,855470,2,1.711476,14255,1.3509470999706537,1379046.0
akciğer grafisi (COVID-QU-Ex),3129,1,2,yan_kanal,0.010128299938514829,1,8192,856150,2,1.711476,14605,1.336734400014393,1378773.0
akciğer grafisi (COVID-QU-Ex),3152,1,0,yan_kanal,0.010463099926710129,1,8192,855850,2,1.711476,14002,1.343339700018987,1379348.0
akciğer grafisi (COVID-QU-Ex),3199,1,2,yan_kanal,0.010090199997648597,1,8192,855290,2,1.711476,12745,1.3503616000525653,1377756.0
akciğer grafisi (COVID-QU-Ex),3246,1,1,yan_kanal,0.010435399948619306,1,8192,855579,2,1.711476,12675,1.339327400084585,1378597.0
akciğer grafisi (COVID-QU-Ex),3328,1,3,yan_kanal,0.0101013999665156,1,8192,856104,2,1.711476,13401,1.3321540999459103,1379681.0
akciğer grafisi (COVID-QU-Ex),3362,1,3,yan_kanal,0.010065499925985932,1,8192,855497,2,1.711476,10996,1.3389991000294685,1380557.0
akciğer grafisi (COVID-QU-Ex),3477,1,2,yan_kanal,0.010128399939276278,1,8192,855525,2,1.711476,11414,1.339541699970141,1380417.0
akciğer grafisi (COVID-QU-Ex),3519,1,0,yan_kanal,0.012293599895201623,1,8192,855471,3,2.567214,16409,1.377170899999328,1378372.0
akciğer grafisi (COVID-QU-Ex),3644,1,4,yan_kanal,0.010152900009416044,1,8192,856208,4,3.422952,24920,1.3294282999122515,1378485.0
akciğer grafisi (COVID-QU-Ex),3981,1,0,yan_kanal,0.01089300005696714,1,8192,855884,2,1.711476,16064,1.3371438999893144,1380647.0
akciğer grafisi (COVID-QU-Ex),4024,1,2,yan_kanal,0.010262400028295815,1,8192,855852,1,0.855738,6469,1.3483093000249937,1379859.0
akciğer grafisi (COVID-QU-Ex),4101,1,1,yan_kanal,0.010355199920013547,1,8192,855405,2,1.711476,14386,1.383914699894376,1380467.0
akciğer grafisi (COVID-QU-Ex),4109,1,2,yan_kanal,0.009991399943828583,1,8192,855332,2,1.711476,10919,1.3306611999869347,1380104.0
akciğer grafisi (COVID-QU-Ex),4123,1,2,yan_kanal,0.010089299990795553,1,8192,856153,2,1.711476,16289,1.3454466999974102,1377234.0
akciğer grafisi (COVID-QU-Ex),4153,1,0,yan_kanal,0.010182600002735853,1,8192,855797,1,0.855738,8080,1.3381896999198943,1378861.0
akciğer grafisi (COVID-QU-Ex),4310,1,4,yan_kanal,0.010001100017689168,1,8192,856025,3,2.567214,19821,1.3288390999659896,1376276.0
akciğer grafisi (COVID-QU-Ex),4343,1,1,yan_kanal,0.010059399995952845,1,8192,855903,2,1.711476,14074,1.337991200038232,1379825.0
akciğer grafisi (COVID-QU-Ex),4369,1,4,yan_kanal,0.010338400024920702,1,8192,856252,2,1.711476,11610,1.3336326000280678,1378240.0
akciğer grafisi (COVID-QU-Ex),4382,1,0,yan_kanal,0.01006160001270473,1,8192,855259,3,2.567214,16779,1.3325478999176994,1379495.0
akciğer grafisi (COVID-QU-Ex),4434,1,1,yan_kanal,0.010062399902381003,1,8192,855823,3,2.567214,17151,1.3358380000572652,1378639.0
akciğer grafisi (COVID-QU-Ex),4531,1,3,yan_kanal,0.010177500080317259,1,8192,855289,2,1.711476,13525,1.3344168999465182,1380211.0
akciğer grafisi (COVID-QU-Ex),4565,1,2,yan_kanal,0.011023800005204976,1,8192,856023,3,2.567214,21762,1.3487394000403583,1377786.0
akciğer grafisi (COVID-QU-Ex),4584,1,2,yan_kanal,0.010261500021442771,1,8192,855557,1,0.855738,7451,1.3425672000739723,1379223.0
akciğer grafisi (COVID-QU-Ex),4633,1,1,yan_kanal,0.010290400008670986,1,8192,855944,2,1.711476,11436,1.3599651999538764,1380485.0
akciğer grafisi (COVID-QU-Ex),4667,2,2,yan_kanal,0.010149899986572564,1,8192,855784,3,2.567214,19357,1.3371517999330536,1380263.0
akciğer grafisi (COVID-QU-Ex),4860,2,4,yan_kanal,0.010260000010021031,1,8192,856058,2,1.711476,12993,1.3336531999520957,1378300.0
akciğer grafisi (COVID-QU-Ex),4886,2,2,yan_kanal,0.010518099996261299,1,8192,854961,4,3.422952,25157,1.3375765000237152,1379632.0
akciğer grafisi (COVID-QU-Ex),5031,2,3,yan_kanal,0.010152699891477823,1,8192,854844,3,2.567214,18146,1.3654198000440374,1376456.0
akciğer grafisi (COVID-QU-Ex),5069,2,4,yan_kanal,0.010328299948014319,1,8192,855110,3,2.567214,16998,1.3960272000404075,1377280.0
akciğer grafisi (COVID-QU-Ex),5207,2,3,yan_kanal,0.010811900021508336,1,8192,855847,3,2.567214,18776,1.331328900065273,1379560.0
akciğer grafisi (COVID-QU-Ex),5238,2,4,yan_kanal,0.010506900027394295,1,8192,856202,3,2.567214,16909,1.3714711000211537,1379754.0
akciğer grafisi (COVID-QU-Ex),5288,2,0,yan_kanal,0.010078999912366271,1,8192,855293,3,2.567214,18764,1.3423372999532148,1379181.0
akciğer grafisi (COVID-QU-Ex),5624,2,1,yan_kanal,0.010530600091442466,1,8192,856269,2,1.711476,12844,1.3468093000119552,1379384.0
akciğer grafisi (COVID-QU-Ex),5792,2,3,yan_kanal,0.010069899959489703,1,8192,856184,3,2.567214,17698,1.329515999997966,1379213.0
akciğer grafisi (COVID-QU-Ex),5974,2,3,yan_kanal,0.010825400007888675,1,8192,855374,2,1.711476,15986,1.330642499960959,1379580.0
akciğer grafisi (COVID-QU-Ex),6025,2,3,yan_kanal,0.010037099942564964,1,8192,855450,3,2.567214,23722,1.3331985999830067,1378175.0
akciğer grafisi (COVID-QU-Ex),6026,2,2,yan_kanal,0.010110700037330389,1,8192,855355,3,2.567214,19474,1.3276796999853104,1377785.0
akciğer grafisi (COVID-QU-Ex),6032,2,2,yan_kanal,0.010090600000694394,1,8192,855303,3,2.567214,19856,1.3304136999649927,1379462.0
akciğer grafisi (COVID-QU-Ex),6034,2,3,yan_kanal,0.010050700046122074,1,8192,856063,3,2.567214,20206,1.3424843999091536,1379428.0
akciğer grafisi (COVID-QU-Ex),6171,2,2,yan_kanal,0.010223100078292191,1,8192,855649,2,1.711476,10636,1.3293090000515804,1378209.0
akciğer grafisi (COVID-QU-Ex),6261,2,2,yan_kanal,0.010777499992400408,1,8192,855775,3,2.567214,19282,1.3426153999753296,1379686.0
akciğer grafisi (COVID-QU-Ex),6334,2,2,yan_kanal,0.010140800033695996,1,8192,855420,3,2.567214,16597,1.330737499985844,1378054.0
akciğer grafisi (COVID-QU-Ex),6400,2,1,yan_kanal,0.010204200050793588,1,8192,855192,2,1.711476,11374,1.3394081000005826,1377710.0
akciğer grafisi (COVID-QU-Ex),6601,2,4,yan_kanal,0.010572500061243773,1,8192,855888,1,0.855738,7264,1.328743299935013,1377463.0
akciğer grafisi (COVID-QU-Ex),6618,2,0,yan_kanal,0.010095900041051209,1,8192,855289,3,2.567214,20126,1.3333765999414027,1380633.0
akciğer grafisi (COVID-QU-Ex),6679,2,0,yan_kanal,0.010399300022982061,1,8192,855327,2,1.711476,12522,1.3399148000171408,1378164.0
akciğer grafisi (COVID-QU-Ex),6720,2,0,yan_kanal,0.010269699967466295,1,8192,856240,2,1.711476,16235,1.3319423000793904,1379902.0
akciğer grafisi (COVID-QU-Ex),6773,2,3,yan_kanal,0.011124500073492527,1,8192,855362,3,2.567214,16689,1.3335972999921069,1378219.0
akciğer grafisi (COVID-QU-Ex),6789,0,0,yan_kanal,0.010002600029110909,1,8192,854986,2,1.711476,11148,1.3276567999273539,1378789.0
akciğer grafisi (COVID-QU-Ex),6925,0,1,yan_kanal,0.010145699954591691,1,8192,855236,2,1.711476,13151,1.3479929000604898,1379078.0
akciğer grafisi (COVID-QU-Ex),6966,0,3,yan_kanal,0.010112599935382605,1,8192,856090,2,1.711476,14889,1.3410179000347853,1379390.0
akciğer grafisi (COVID-QU-Ex),6994,0,3,yan_kanal,0.010276100016199052,1,8192,856054,3,2.567214,17212,1.363488500006497,1379273.0
akciğer grafisi (COVID-QU-Ex),7046,0,0,yan_kanal,0.01009839994367212,1,8192,856117,2,1.711476,15306,1.3508518000598997,1376301.0
akciğer grafisi (COVID-QU-Ex),7470,0,4,yan_kanal,0.010275100008584559,1,8192,856001,2,1.711476,13382,1.3574317999882624,1380447.0
akciğer grafisi (COVID-QU-Ex),7472,0,2,yan_kanal,0.011888799956068397,1,8192,854867,3,2.567214,19013,1.3645145000191405,1380596.0
akciğer grafisi (COVID-QU-Ex),7482,0,0,yan_kanal,0.013268299982883036,1,8192,855539,3,2.567214,23177,1.4076808999525383,1379024.0
akciğer grafisi (COVID-QU-Ex),7580,0,4,yan_kanal,0.010279200039803982,1,8192,855287,2,1.711476,13780,1.3295739000895992,1379463.0
akciğer grafisi (COVID-QU-Ex),7644,0,4,yan_kanal,0.010267400066368282,1,8192,855326,3,2.567214,20651,1.3376250000437722,1378307.0
akciğer grafisi (COVID-QU-Ex),7714,0,1,yan_kanal,0.010366100003011525,1,8192,855017,2,1.711476,15915,1.335098800016567,1377560.0
akciğer grafisi (COVID-QU-Ex),7918,0,0,yan_kanal,0.01046330004464835,1,8192,855461,3,2.567214,20252,1.3664083000039682,1380027.0
akciğer grafisi (COVID-QU-Ex),8008,0,2,yan_kanal,0.010140400030650198,1,8192,855623,2,1.711476,10118,1.3321359999245033,1380634.0
akciğer grafisi (COVID-QU-Ex),8164,0,2,yan_kanal,0.010078900028020144,1,8192,856102,2,1.711476,14646,1.3284162000054494,1380581.0
akciğer grafisi (COVID-QU-Ex),8226,0,3,yan_kanal,0.010312799946404994,1,8192,855744,4,3.422952,25365,1.3311115000396967,1379788.0
akciğer grafisi (COVID-QU-Ex),8337,0,3,yan_kanal,0.010219600051641464,1,8192,855352,2,1.711476,16104,1.3455297000473365,1378069.0
akciğer grafisi (COVID-QU-Ex),8349,0,0,yan_kanal,0.010007099946960807,1,8192,855277,2,1.711476,13769,1.3336750000016764,1379041.0
akciğer grafisi (COVID-QU-Ex),8426,0,4,yan_kanal,0.010439599980600178,1,8192,855939,2,1.711476,13255,1.3394306000554934,1378406.0
akciğer grafisi (COVID-QU-Ex),8491,0,1,yan_kanal,0.010144899948500097,1,8192,855633,3,2.567214,18390,1.3340685999719426,1379537.0
akciğer grafisi (COVID-QU-Ex),8720,0,0,yan_kanal,0.010053800069727004,1,8192,856139,2,1.711476,11691,1.330749300075695,1379017.0
akciğer grafisi (COVID-QU-Ex),8895,0,2,yan_kanal,0.010217899922281504,1,8192,856216,3,2.567214,19678,1.3360692999558523,1379031.0
akciğer grafisi (COVID-QU-Ex),8923,0,3,yan_kanal,0.010062200017273426,1,8192,855309,3,2.567214,19526,1.3333540000021458,1376457.0
akciğer grafisi (COVID-QU-Ex),8981,0,4,yan_kanal,0.010219799936749041,1,8192,855338,2,1.711476,15949,1.3691729999845847,1379302.0
akciğer grafisi (COVID-QU-Ex),9031,0,3,yan_kanal,0.010676499921828508,1,8192,855314,2,1.711476,13070,1.3332862000679597,1380972.0
akciğer grafisi (COVID-QU-Ex),9221,0,3,yan_kanal,0.010016900021582842,1,8192,855203,2,1.711476,10769,1.348501699976623,1380415.0
akciğer grafisi (COVID-QU-Ex),9248,0,2,yan_kanal,0.010241899988614023,1,8192,856180,2,1.711476,10617,1.3395690999459475,1377787.0
akciğer grafisi (COVID-QU-Ex),9280,0,4,yan_kanal,0.010163000086322427,1,8192,855703,3,2.567214,18638,1.344005100079812,1379134.0
akciğer grafisi (COVID-QU-Ex),9397,0,1,yan_kanal,0.00994599994737655,1,8192,855801,3,2.567214,19246,1.343228799989447,1379214.0
akciğer grafisi (COVID-QU-Ex),9511,0,2,yan_kanal,0.010954399942420423,1,8192,855884,3,2.567214,17963,1.3350833000149578,1378715.0
akciğer grafisi (COVID-QU-Ex),9601,0,4,yan_kanal,0.01064840005710721,1,8192,856062,2,1.711476,11062,1.362232300103642,1378991.0
akciğer grafisi (COVID-QU-Ex),9628,0,4,yan_kanal,0.010018699918873608,1,8192,855591,3,2.567214,23539,1.3354311999864876,1379611.0
akciğer grafisi (COVID-QU-Ex),9677,0,3,yan_kanal,0.010228800005279481,1,8192,855517,2,1.711476,10439,1.3287569000385702,1377671.0
akciğer grafisi (COVID-QU-Ex),9681,0,4,yan_kanal,0.009995899978093803,1,8192,855427,3,2.567214,20571,1.3483286999398842,1378408.0
akciğer grafisi (COVID-QU-Ex),9719,0,1,yan_kanal,0.010167300002649426,1,8192,855272,3,2.567214,16466,1.3292196000693366,1380214.0
akciğer grafisi (COVID-QU-Ex),9723,0,4,yan_kanal,0.01015479990746826,1,8192,856130,3,2.567214,19585,1.4005969999125227,1378414.0
akciğer grafisi (COVID-QU-Ex),9773,0,2,yan_kanal,0.010296500055119395,1,8192,855376,2,1.711476,10343,1.3279212999623269,1379245.0
akciğer grafisi (COVID-QU-Ex),9783,0,1,yan_kanal,0.010047900024801493,1,8192,855187,2,1.711476,9208,1.3382617000024766,1379740.0
akciğer grafisi (COVID-QU-Ex),9829,0,3,yan_kanal,0.010174899944104254,1,8192,855711,3,2.567214,19097,1.339454000000842,1379584.0
akciğer grafisi (COVID-QU-Ex),9977,0,3,yan_kanal,0.010696000070311129,1,8192,856134,2,1.711476,12775,1.334532699896954,1380496.0
